ID	ComplexCtxs	ContraFlag	Veridical	Antiveridical	Averidical	Equals	Superclass	Subclass	Disjoint	TargetLabel
3192a	1	0	1	1	0	0	0	0	1	B
3200a	1	0	1	0	0	0	1	0	0	DL
3201a	1	0	1	1	0	0	1	0	0	B
3201b	0	0	1	1	0	0	0	1	0	DL
3202a	1	0	1	0	0	0	0	1	0	DL
3203a	0	0	1	0	0	1	0	0	0	B
3203b	0	0	1	0	0	1	0	0	0	B
3208a	1	0	1	0	0	1	0	0	0	DL
3208b	1	0	1	1	0	1	0	0	0	DL
3213a	0	0	1	0	0	1	1	0	0	B
3214a	0	0	1	0	0	1	1	0	0	DL
3214b	0	0	1	0	0	1	0	1	0	B
3217a	1	0	1	1	0	1	0	0	0	B
3217b	1	0	1	1	0	1	0	0	0	B
3218a	0	0	1	0	0	1	0	0	0	B
3221a	0	0	1	0	0	1	0	0	0	B
3223a	0	0	1	0	0	1	0	1	0	B
3223b	0	0	1	0	0	1	0	0	0	B
3224a	0	0	1	0	0	1	0	0	0	B
3227a	0	0	1	0	0	1	1	0	0	B
3228a	0	0	1	1	0	1	0	1	0	B
3232a	0	0	1	0	0	1	0	1	0	B
3242a	1	0	1	0	0	1	0	0	0	DL
3243a	0	0	1	0	0	1	0	1	0	B
3248a	0	0	1	0	0	1	0	0	0	B
3248b	0	0	1	0	0	1	0	0	0	DL
3252a	1	0	1	0	0	1	0	0	0	B
3253a	1	0	1	0	0	1	0	0	0	B
3254a	1	0	1	0	0	1	0	0	0	B
3255a	1	0	1	0	0	1	0	0	0	B
3256a	1	0	1	0	0	1	0	0	0	B
3257a	0	0	1	0	0	1	0	0	0	B
3257b	0	0	1	0	0	1	0	0	0	B
3260a	1	0	1	0	0	1	0	0	0	N
3261a	0	0	1	0	0	1	0	0	0	B
3261b	0	0	1	0	0	1	0	0	0	B
3264a	0	0	1	1	0	1	0	0	0	DL
3264b	0	0	1	1	0	1	0	0	0	DL
3272a	0	0	1	0	0	1	0	1	0	B
3273a	0	0	1	1	0	1	1	0	0	B
3273b	1	0	1	1	0	1	0	0	0	B
3277a	0	0	1	0	0	1	0	0	0	B
3277b	0	0	1	0	0	1	0	0	0	B
3278a	1	0	1	1	0	1	0	0	0	B
3278b	1	0	1	1	0	1	0	0	0	B
3280a	0	0	1	0	0	1	1	0	0	DL
3281a	0	0	1	1	0	1	0	1	0	B
3283a	0	0	1	0	0	1	1	0	0	DL
3285a	0	0	1	0	0	1	1	0	0	DL
3286a	0	0	1	0	0	1	0	0	0	B
3287a	1	0	1	1	0	1	0	0	0	B
3287b	1	0	1	0	0	1	0	0	0	B
3288a	0	0	1	0	0	1	0	0	0	B
3288b	0	0	1	0	0	1	0	0	0	B
3294a	1	0	1	0	0	1	0	0	0	B
3298a	0	0	1	0	0	1	0	1	0	B
3299a	0	0	1	1	0	1	0	0	0	B
3299b	0	0	1	1	0	1	0	0	0	B
3303a	0	0	1	0	0	1	1	0	0	B
3304a	0	1	1	0	0	1	0	0	0	DL
3311a	0	0	1	1	0	1	0	0	0	B
3313a	1	0	1	0	0	1	0	0	0	B
3314a	0	0	1	0	0	1	0	0	0	DL
3316a	0	0	1	1	0	1	0	0	0	B
3316b	0	0	1	1	0	1	0	0	0	B
3319a	0	0	1	0	0	1	0	0	0	DL
3319b	1	0	1	0	0	1	0	0	0	N
3321a	0	0	1	1	0	1	1	0	0	DL
3324a	0	0	1	1	0	1	1	0	0	B
3324b	0	0	1	1	0	1	0	1	0	B
3325a	0	0	1	0	0	1	0	1	0	B
3327a	1	0	1	0	0	1	0	0	0	N
3329a	1	0	1	1	0	1	0	0	0	B
3329b	1	0	1	1	0	1	0	0	0	B
3330a	0	0	1	0	0	1	0	0	1	B
3332a	0	0	1	0	0	1	0	0	1	B
3336a	1	0	1	0	0	1	0	0	0	B
3340a	0	0	1	0	0	1	0	0	0	B
3344a	0	0	1	0	0	1	0	0	0	B
3345a	1	0	1	0	0	1	0	0	0	B
3346a	0	0	1	0	0	1	1	0	0	B
3347a	0	0	1	1	0	1	0	0	0	DL
3347b	0	0	1	1	0	1	0	0	0	DL
3349a	1	0	1	0	0	1	0	0	0	B
3351a	1	0	1	0	0	1	0	0	0	B
3353a	0	0	1	1	0	1	0	0	0	DL
3353b	0	0	1	1	0	1	0	0	0	DL
3359a	0	0	1	0	0	1	0	0	0	B
3359b	0	0	1	0	0	1	0	0	0	B
3366a	0	0	1	0	0	1	0	0	0	B
3366b	0	0	1	0	0	1	0	0	0	B
3367a	0	0	1	0	0	1	0	0	1	B
3367b	0	0	1	0	0	1	0	0	1	B
3368a	0	0	1	0	0	1	0	1	0	DL
3369a	0	0	1	0	0	0	1	0	1	B
3370a	0	0	1	0	0	1	0	1	0	DL
3371a	1	0	1	0	0	0	0	1	0	B
3372a	0	0	1	0	0	1	0	1	0	DL
3374a	1	0	1	0	0	1	0	0	0	B
3374b	0	0	1	1	0	1	0	0	0	B
3375a	0	0	1	0	0	1	0	0	0	DL
3376a	0	0	1	0	0	1	0	0	0	B
3378a	0	0	1	0	0	1	0	0	0	B
3382a	0	0	1	0	0	1	0	0	0	B
3385a	1	0	1	0	0	1	0	0	0	B
3385b	1	0	1	1	0	1	0	0	0	B
3386a	0	0	1	0	0	1	0	0	0	DL
3386b	0	0	1	0	0	1	0	0	0	DL
3389a	1	0	1	1	0	1	0	0	0	B
3389b	1	0	1	1	0	1	0	0	0	B
3395a	0	0	1	0	0	1	1	0	0	S
3395b	0	0	1	0	0	1	0	1	0	B
3396a	1	0	1	1	0	1	0	0	0	B
3396b	1	0	1	1	0	1	0	0	0	B
3397a	1	0	1	0	0	0	1	0	0	B
3400a	0	0	1	1	0	1	0	1	0	DL
3400b	0	0	1	1	0	1	1	0	0	N
3405a	1	0	1	0	0	1	0	0	0	N
3405b	0	0	1	0	0	1	0	0	0	DL
3407a	1	0	1	0	0	1	0	0	0	B
3411a	0	0	1	0	0	1	0	0	0	B
3411b	0	0	1	0	0	1	0	0	0	B
3412a	1	0	1	0	0	1	0	0	0	B
3414a	0	0	1	0	0	1	0	0	0	B
3416a	1	0	1	0	0	0	0	0	1	B
3418a	1	0	1	0	0	0	0	0	1	B
3422a	0	0	1	0	0	1	0	0	0	B
3422b	0	0	1	0	0	1	0	0	0	B
3424a	1	0	1	0	0	1	0	0	0	B
3426a	1	0	1	0	0	1	0	0	0	S
3426b	1	0	1	0	0	1	0	0	0	N
3427a	0	0	1	0	0	1	0	0	0	B
3428a	1	0	1	0	0	1	0	0	0	B
3429a	0	0	1	0	0	1	0	0	0	B
3432a	0	0	1	0	0	1	0	0	0	B
3436a	1	0	1	0	0	1	0	0	0	DL
3440a	1	0	1	1	0	1	0	0	0	B
3440b	1	0	1	0	0	1	0	0	0	B
3443a	0	0	1	0	0	1	1	0	0	B
3444a	0	0	1	0	0	1	0	0	0	B
3444b	0	1	1	0	0	1	0	0	0	B
3448a	1	0	1	0	0	1	0	0	0	B
3451a	0	0	1	0	0	1	0	0	0	B
3451b	0	0	1	0	0	1	0	0	0	B
3452a	1	0	1	1	0	1	0	0	0	B
3452b	0	0	1	1	0	1	0	0	0	B
3453a	0	0	1	0	0	1	0	0	0	B
3453b	0	0	1	0	0	1	0	0	0	B
3454a	1	0	1	1	0	1	0	0	0	B
3454b	1	0	1	1	0	1	0	0	0	B
3462a	1	0	1	0	0	1	0	0	0	DL
3471a	0	0	1	0	0	1	0	0	0	B
3471b	0	0	1	0	0	1	0	0	0	B
3472a	0	0	1	1	0	1	0	0	0	B
3472b	0	0	1	1	0	1	0	0	0	B
3479a	1	0	1	0	0	1	0	0	0	B
3480a	0	0	1	0	0	1	0	0	0	B
3480b	0	0	1	0	0	1	0	0	0	DL
3484a	1	0	1	1	0	1	0	0	0	B
3484b	1	0	1	1	0	1	0	0	0	B
3486a	0	0	1	0	0	1	0	0	0	B
3487a	0	0	1	1	0	1	0	0	0	DL
3488a	0	0	1	0	0	1	0	0	0	B
3491a	0	0	1	0	0	1	0	0	0	B
3492a	0	0	1	0	0	1	0	0	0	B
3500a	0	1	1	0	0	1	0	0	0	DL
3504a	1	0	1	0	0	1	0	0	0	DL
3504b	1	0	1	0	0	1	0	0	0	DL
3507a	1	0	1	1	0	1	0	0	0	B
3507b	1	0	1	1	0	1	0	0	0	B
3508a	1	0	1	0	0	1	0	0	0	B
3508b	1	0	1	0	0	1	0	0	0	DL
3510a	1	0	1	0	0	1	0	0	0	DL
3511a	1	0	1	0	0	1	0	0	0	B
3512a	1	0	1	0	0	1	0	0	0	B
3512b	1	0	1	0	0	1	0	0	0	DL
3514a	0	0	1	1	0	1	0	0	0	B
3514b	0	0	1	1	0	1	0	0	0	B
3516a	1	0	1	1	0	1	0	0	0	B
3516b	1	0	1	1	0	1	0	0	0	B
3517a	0	0	1	0	0	1	0	0	1	B
3528a	0	0	1	1	0	1	0	0	0	DL
3529a	1	0	1	0	0	1	0	0	0	DL
3530a	0	0	1	0	0	1	0	0	0	B
3533a	0	0	1	0	0	1	0	0	0	B
3533b	0	0	1	0	0	1	0	0	0	B
3534a	1	0	1	0	0	1	0	0	0	B
3537a	0	0	1	1	0	1	0	0	0	B
3537b	1	0	1	1	0	1	1	0	0	B
3538a	1	0	1	0	0	1	0	0	0	B
3539a	0	0	1	1	0	1	0	0	0	B
3541a	1	0	1	0	0	1	0	0	0	B
3543a	1	0	1	0	0	1	0	0	0	B
3544a	0	0	1	0	0	1	0	0	0	B
3544b	0	0	1	0	0	1	0	0	0	B
3548a	1	0	1	0	0	1	0	0	0	B
3549a	1	0	1	0	0	1	0	0	0	B
3552a	1	0	1	0	0	1	0	0	0	B
3554a	1	0	1	1	0	1	0	0	0	DL
3554b	1	0	1	0	0	1	0	0	0	DL
3556a	1	0	1	0	0	1	0	0	0	DL
3556b	1	0	1	0	0	1	0	0	0	N
3561a	1	0	1	0	0	1	1	0	0	DL
3565a	1	0	1	1	0	1	0	0	0	B
3565b	1	0	1	0	0	1	0	0	0	B
3566a	1	0	1	0	0	1	0	0	0	B
3567a	0	0	1	0	0	1	0	0	0	B
3567b	0	0	1	0	0	1	0	0	0	DL
3568a	0	0	1	1	0	1	0	0	0	B
3568b	1	0	1	1	0	1	0	0	0	B
3569a	0	0	1	0	0	1	0	0	0	B
3569b	0	0	1	0	0	1	0	0	0	B
3571a	0	0	1	0	0	1	0	0	0	DL
3571b	0	0	1	0	0	1	0	0	0	N
3572a	1	0	1	1	0	1	0	0	0	B
3572b	1	0	1	1	0	1	0	0	0	DL
3574a	0	0	1	0	0	1	0	0	0	DL
3576a	1	0	1	0	0	1	0	0	0	DL
3577a	0	0	1	0	0	1	0	0	0	B
3579a	0	0	1	0	0	1	0	0	0	B
3579b	0	0	1	0	0	1	0	0	0	N
3580a	0	0	1	1	0	1	0	0	0	N
3582a	1	0	1	0	0	1	0	0	0	B
3584a	0	0	1	0	0	1	0	0	0	B
3584b	0	0	1	0	0	1	0	0	0	B
3589a	1	0	1	0	0	1	0	0	0	DL
3592a	0	0	1	0	0	1	0	0	0	B
3592b	0	0	1	0	0	1	0	0	0	B
3602a	1	0	1	0	0	1	0	0	0	B
3602b	1	0	1	0	0	1	0	0	0	N
3603a	0	0	1	0	0	1	0	0	0	B
3607a	1	0	1	1	0	1	0	0	0	B
3607b	1	0	1	0	0	1	0	0	0	B
3611a	0	0	1	0	0	1	0	0	0	B
3614a	0	0	1	0	0	1	0	0	0	B
3623a	0	0	1	0	0	1	0	0	0	B
3624a	0	0	1	0	0	1	0	0	0	B
3627a	1	0	1	1	0	1	0	0	0	B
3627b	1	0	1	1	0	1	0	0	0	B
3629a	1	0	1	0	0	1	0	0	0	DL
3630a	1	0	1	0	0	1	0	0	0	B
3630b	1	0	1	0	0	1	0	0	0	N
3633a	1	0	1	0	0	1	0	0	0	B
3633b	1	0	1	0	0	1	0	0	0	DL
3635a	0	0	1	0	0	1	0	1	0	B
3638a	1	0	1	1	0	1	0	0	0	B
3638b	1	0	1	1	0	1	0	0	0	B
3639a	0	0	1	0	0	1	0	1	1	DL
3640a	0	0	1	1	0	1	1	0	1	DL
3643a	0	0	1	0	0	1	0	1	1	DL
3647a	0	0	1	0	0	1	0	0	0	B
3647b	0	0	1	0	0	1	0	0	0	B
3649a	1	0	1	0	0	1	0	0	0	DL
3650a	0	0	1	0	0	1	0	1	0	B
3651a	0	0	1	1	0	1	1	0	0	B
3653a	0	0	1	0	0	1	0	1	0	B
3658a	0	0	1	1	0	1	0	0	0	B
3658b	1	0	1	1	0	1	0	0	0	B
3666a	0	0	1	0	0	1	0	0	0	B
3668a	1	0	1	0	0	1	0	0	0	DL
3669a	0	0	1	1	0	1	0	0	0	B
3669b	1	0	1	1	0	1	0	0	0	B
3672a	1	0	1	1	0	1	0	0	0	B
3673a	0	0	1	0	0	1	0	0	0	B
3682a	0	0	1	0	0	1	0	0	0	B
3684a	0	0	1	0	0	1	1	0	0	B
3685a	0	0	1	0	0	1	0	0	0	B
3686a	0	0	0	0	0	0	0	0	0	B
3687a	0	0	1	0	0	1	0	0	0	B
3689a	1	0	1	1	0	1	0	0	0	B
3689b	1	0	1	1	0	1	0	0	0	B
3690a	1	0	1	0	0	1	0	0	0	B
3690b	1	0	1	0	0	1	0	0	0	N
3691a	0	0	1	0	0	1	0	0	0	B
3692a	1	0	1	1	0	1	0	0	0	B
3692b	1	0	1	1	0	1	0	0	0	B
3693a	1	0	1	0	0	1	0	0	0	DL
3694a	1	0	1	0	0	1	0	0	0	DL
3694b	1	0	1	0	0	1	0	0	0	DL
3695a	0	0	1	0	0	1	0	0	0	B
3695b	0	0	1	0	0	1	0	0	0	S
3696a	1	0	1	0	0	1	0	0	0	DL
3696b	1	0	1	0	0	1	0	0	0	DL
3697a	0	0	1	0	0	1	0	0	0	B
3699a	0	0	1	0	0	1	0	0	0	B
3699b	0	0	1	0	0	1	0	0	0	B
3701a	0	0	1	0	0	1	0	0	0	B
3701b	0	0	1	0	0	1	0	0	0	B
3702a	1	0	1	0	0	1	0	0	0	DL
3702b	1	0	1	0	0	1	0	0	0	DL
3703a	0	0	1	0	0	1	0	0	0	DL
3705a	0	0	1	0	0	1	0	0	0	DL
3707a	0	0	1	0	0	1	0	0	0	DL
3710a	0	0	1	0	0	1	0	0	0	B
3710b	0	0	1	0	0	1	0	0	0	B
3719a	0	0	1	0	0	1	0	0	0	B
3719b	0	0	1	0	0	1	0	0	0	B
3720a	1	0	1	1	0	1	0	0	0	B
3720b	0	0	1	1	0	1	0	0	0	B
3725a	1	0	1	0	0	1	0	0	0	N
3725b	1	0	1	0	0	1	0	0	0	DL
3727a	1	0	1	0	0	1	0	0	0	B
3728a	1	0	1	0	0	1	0	0	0	B
3736a	1	0	1	0	0	0	0	1	0	B
3737a	0	0	1	0	0	1	1	1	0	B
3739a	1	0	1	0	0	0	0	1	0	B
3740a	1	0	1	0	0	0	1	0	0	B
3742a	1	0	1	0	0	1	0	0	0	DL
3742b	1	0	1	0	0	1	0	0	0	N
3743a	0	0	1	0	0	1	0	0	0	B
3743b	0	0	1	0	0	1	0	0	0	B
3746a	0	0	1	1	0	1	0	0	1	DL
3748a	1	0	1	0	0	0	0	0	1	B
3750a	0	0	1	0	0	1	1	0	0	B
3750b	0	0	1	0	0	1	0	1	0	B
3751a	1	0	1	1	0	1	0	0	0	B
3751b	0	0	1	1	0	1	0	0	0	B
3752a	0	0	1	0	0	1	0	0	0	B
3752b	0	0	1	0	0	1	0	0	0	B
3753a	1	0	1	0	0	1	0	0	0	B
3755a	1	0	1	0	0	1	0	0	0	B
3756a	1	0	1	0	0	1	0	0	0	DL
3758a	1	0	1	0	0	1	0	0	0	B
3758b	1	0	1	0	0	1	0	0	0	DL
3761a	0	0	1	0	0	1	0	0	0	B
3761b	0	0	1	0	0	1	0	0	0	B
3762a	0	0	1	0	0	1	0	1	0	DL
3765a	0	0	1	0	0	1	0	0	0	B
3766a	1	0	1	0	0	1	0	0	0	B
3766b	1	0	1	1	0	1	0	0	0	B
3770a	0	0	1	0	0	1	1	0	0	B
3770b	0	0	1	0	0	1	0	1	0	B
3774a	0	0	1	0	0	1	0	1	0	DL
3774b	0	0	1	0	0	1	0	0	0	B
3776a	0	0	1	0	0	1	0	1	0	DL
3776b	0	0	1	0	0	1	0	0	0	B
3777a	0	0	1	0	0	1	0	0	0	B
3777b	0	0	1	0	0	1	0	0	0	B
3779a	0	0	1	0	0	1	0	0	0	N
3780a	0	0	1	0	0	1	0	0	0	B
3781a	1	0	1	0	0	1	0	0	0	B
3783a	0	0	1	0	0	1	0	0	0	DL
3784a	0	0	1	0	0	1	1	0	0	B
3785a	1	0	1	0	0	1	0	0	0	DL
3788a	1	0	1	0	0	1	0	0	0	B
3789a	0	0	1	0	0	1	0	0	0	B
3795a	0	0	1	0	0	1	0	0	0	DL
3797a	0	0	1	0	0	1	0	1	0	B
3799a	0	0	1	0	0	1	1	1	0	B
3800a	0	0	1	0	0	1	0	0	0	DL
3801a	0	0	1	0	0	1	0	1	0	B
3801b	0	0	1	0	0	1	0	0	0	DL
3803a	0	0	1	0	0	1	0	0	0	DL
3804a	0	0	1	0	0	1	0	1	0	B
3805a	1	0	1	0	0	1	0	0	0	B
3807a	1	0	1	0	0	1	0	0	0	B
3809a	0	0	1	1	0	1	0	0	0	B
3814a	1	0	1	0	0	1	0	0	0	DL
3820a	1	0	1	1	0	1	0	0	0	B
3820b	0	0	1	1	0	1	0	0	0	DL
3821a	1	0	1	0	0	1	1	0	0	B
3823a	0	0	1	0	0	1	0	0	0	B
3825a	0	0	1	0	0	1	0	0	0	B
3825b	0	0	1	0	0	1	0	0	0	B
3826a	1	0	1	0	0	1	0	0	0	S
3827a	0	0	1	0	0	1	0	0	0	B
3827b	0	0	1	0	0	1	0	0	0	B
3828a	1	0	1	0	0	1	0	0	0	DL
3831a	0	0	1	0	0	1	0	0	0	B
3831b	0	0	1	0	0	1	0	0	0	B
3834a	0	0	1	0	0	1	0	1	0	B
3836a	0	0	1	0	0	1	0	0	0	B
3836b	0	0	1	0	0	1	0	0	0	B
3838a	0	0	1	1	0	1	0	0	0	B
3839a	0	0	1	0	0	1	0	0	0	B
3840a	0	0	1	0	0	1	0	0	0	B
3856a	0	0	1	0	0	1	0	0	0	B
3856b	0	0	1	0	0	1	0	0	0	B
3857a	1	0	1	1	0	1	0	0	0	B
3857b	1	0	1	1	0	1	0	0	0	B
3860a	0	0	1	1	0	1	0	1	0	B
3864a	0	0	1	0	0	1	0	1	0	B
3866a	0	0	1	0	0	1	0	0	1	B
3868a	1	0	1	0	0	1	0	0	0	B
3869a	1	0	1	0	0	1	0	0	0	DL
3870a	1	0	1	0	0	1	0	0	0	DL
3871a	1	0	1	0	0	1	0	0	0	B
3872a	0	0	1	0	0	1	1	0	0	B
3873a	1	0	1	0	0	0	0	1	0	S
3874a	0	0	1	0	0	1	1	0	0	B
3885a	0	0	1	0	0	1	0	1	0	B
3885b	0	0	1	0	0	1	1	0	0	DL
3886a	0	0	1	1	0	1	0	0	0	B
3886b	0	0	1	1	0	1	0	0	0	B
3887a	0	0	1	0	0	1	0	0	0	B
3892a	1	0	1	0	0	1	0	0	0	B
3893a	1	0	1	0	0	1	0	0	0	B
3895a	0	0	1	0	0	1	1	0	0	B
3898a	0	0	1	0	0	1	0	0	0	B
3899a	1	0	1	1	0	1	0	0	0	DL
3901a	0	0	1	0	0	0	1	0	0	B
3904a	1	0	1	0	0	1	0	0	0	B
3905a	0	0	1	0	0	1	0	0	0	B
3908a	1	0	1	0	0	1	0	0	0	B
3912a	0	0	1	1	0	1	0	1	0	DL
3912b	0	0	1	1	0	1	0	0	0	DL
3914a	0	0	1	0	0	1	0	0	0	B
3915a	1	0	1	1	0	1	0	0	0	B
3915b	1	0	1	1	0	1	0	0	0	B
3917a	0	0	1	1	0	1	0	0	0	B
3920a	0	0	1	0	0	1	0	0	0	DL
3921a	0	0	1	0	0	1	0	1	0	B
3924a	0	0	1	0	0	1	0	0	0	DL
3924b	0	0	1	0	0	1	0	0	0	B
3930a	0	0	1	0	0	1	0	1	0	B
3934a	0	0	1	0	0	1	0	0	0	B
3934b	0	0	1	0	0	1	0	0	0	B
3935a	1	0	1	1	0	1	0	0	0	B
3935b	0	0	1	1	0	1	0	0	0	B
3936a	0	0	1	0	0	1	0	0	0	B
3938a	1	0	1	0	0	1	0	0	0	DL
3939a	1	0	1	0	0	1	0	0	0	B
3939b	1	0	1	0	0	1	0	0	0	DL
3940a	1	0	1	0	0	1	0	0	0	DL
3940b	1	0	1	0	0	1	0	0	0	DL
3942a	1	0	1	0	0	1	0	0	0	DL
3942b	1	0	1	0	0	1	0	0	0	DL
3943a	0	0	1	0	0	1	0	0	0	B
3943b	0	0	1	0	0	1	0	0	0	DL
3947a	0	0	1	0	0	1	0	0	0	DL
3948a	1	0	1	1	0	1	1	0	0	B
3948b	0	0	1	1	0	1	0	1	0	B
3949a	0	0	1	0	0	1	0	0	0	DL
3949b	0	0	1	0	0	1	0	0	0	N
3951a	0	0	1	0	0	1	0	0	0	DL
3955a	1	0	1	1	0	1	0	0	0	B
3955b	1	0	1	1	0	1	0	0	0	B
3957a	0	0	1	0	0	1	0	0	0	N
3958a	0	0	1	1	0	1	0	0	0	B
3961a	0	0	1	0	0	1	1	0	0	N
3970a	1	0	1	0	0	0	1	0	0	B
3972a	0	0	1	0	0	1	0	0	0	B
3973a	0	0	1	1	0	1	0	0	0	B
3973b	0	0	1	1	0	1	0	0	0	B
3976a	0	0	1	0	0	1	0	0	0	DL
3980a	0	0	1	0	0	1	0	0	0	DL
3985a	1	0	1	0	0	1	0	0	0	B
3986a	1	0	1	1	0	1	0	0	0	B
3987a	1	0	1	0	0	1	0	0	0	B
3990a	0	0	1	0	0	1	0	0	0	B
3992a	0	0	1	0	0	1	0	1	0	B
3994a	0	0	1	0	0	1	0	0	0	B
3995a	1	0	1	0	0	1	1	0	0	B
3998a	1	0	1	0	0	1	1	0	0	B
3999a	1	0	1	1	0	0	1	0	0	B
4002a	0	0	1	0	0	1	1	0	0	B
4004a	0	0	1	0	0	1	0	0	0	B
4004b	0	0	1	0	0	1	0	0	0	B
4007a	1	0	1	1	0	1	0	0	0	DL
4007b	1	0	1	1	0	1	0	0	0	B
4012a	0	0	1	0	0	1	0	0	0	B
4013a	1	0	1	1	0	1	0	0	0	B
4013b	1	0	1	1	0	1	0	0	0	B
4014a	0	1	1	0	0	1	0	0	0	DL
4017a	0	1	1	0	0	1	0	0	0	S
4017b	0	1	1	0	0	1	0	0	0	B
4020a	0	1	1	0	0	1	0	0	0	S
4021a	0	0	1	0	0	1	0	0	0	S
4028a	0	0	1	1	0	1	0	0	0	B
4028b	1	0	1	1	0	1	0	0	0	B
4033a	0	0	1	0	0	1	1	0	0	B
4034a	0	0	1	0	0	1	1	0	1	N
4036a	0	0	1	0	0	1	0	0	0	B
4036b	0	0	1	0	0	1	0	0	0	B
4037a	1	0	1	1	0	1	0	0	0	B
4037b	1	0	1	0	0	1	0	0	0	B
4038a	0	0	1	0	0	1	0	0	0	B
4038b	0	0	1	0	0	1	0	0	0	B
4040a	0	0	1	0	0	1	0	0	0	B
4041a	1	0	1	0	0	1	0	0	0	B
4043a	1	0	1	0	0	1	0	0	0	DL
4043b	1	0	1	0	0	1	0	0	0	DL
4045a	0	0	1	0	0	1	0	1	0	B
4046a	1	0	1	0	0	1	0	0	0	B
4046b	1	0	1	0	0	1	0	0	0	N
4047a	0	0	1	0	0	1	0	0	0	B
4049a	0	0	1	0	0	1	0	0	0	B
4050a	0	0	1	1	0	1	0	0	0	DL
4056a	0	0	1	0	0	1	0	0	0	B
4056b	0	0	1	0	0	1	0	0	0	B
4058a	0	0	1	0	0	1	0	0	0	B
4061a	1	0	1	0	0	1	0	0	0	DL
4062a	0	0	1	0	0	1	0	0	0	B
4063a	0	0	1	0	0	1	0	0	0	B
4063b	0	0	1	0	0	1	0	0	0	B
4065a	1	0	1	0	0	1	0	0	0	B
4068a	1	0	1	0	0	0	1	0	0	B
4069a	1	0	1	0	0	0	1	0	0	B
4071a	0	0	1	0	0	1	0	1	0	B
4072a	1	0	1	0	0	1	1	0	0	B
4074a	0	0	1	0	0	1	0	0	0	B
4074b	0	0	1	0	0	1	0	0	0	B
4076a	0	0	1	0	0	1	0	0	0	DL
4076b	0	0	1	0	0	1	0	0	0	DL
4083a	0	0	1	0	0	1	0	0	0	DL
4084a	0	0	1	0	0	1	0	0	0	B
4084b	0	0	1	0	0	1	0	0	0	B
4085a	0	0	1	0	0	1	0	0	0	B
4085b	0	0	1	0	0	1	0	0	0	B
4087a	1	0	1	0	0	1	0	0	0	DL
4088a	1	0	1	0	0	1	0	0	0	S
4088b	1	0	1	0	0	1	0	0	0	N
4090a	0	0	0	0	0	0	0	0	0	DL
4094a	0	0	1	0	0	1	0	1	0	B
4100a	0	0	1	0	0	1	0	0	0	B
4100b	0	0	1	0	0	1	0	0	0	B
4102a	0	0	1	0	0	1	0	0	0	B
4105a	1	0	1	0	0	1	0	0	0	B
4108a	0	0	1	1	0	1	0	0	0	B
4108b	1	0	1	1	0	1	0	0	0	B
4109a	0	0	1	0	0	1	0	0	0	B
4109b	0	0	1	0	0	1	0	0	0	B
4112a	0	0	1	1	0	1	0	0	0	B
4113a	0	0	1	0	0	1	0	0	0	DL
4115a	0	0	1	0	0	1	0	0	0	DL
4117a	0	0	1	1	0	1	0	0	0	B
4117b	0	0	1	1	0	1	0	0	0	B
4118a	0	0	1	0	0	1	0	0	0	B
4118b	0	0	1	0	0	1	0	0	0	B
4119a	1	0	1	1	0	1	0	0	0	B
4119b	1	0	1	1	0	1	0	0	0	B
4120a	0	0	1	0	0	1	0	0	0	N
4120b	0	0	1	0	0	1	0	0	0	N
4123a	0	0	1	0	0	1	0	0	0	B
4125a	0	0	1	1	0	1	0	0	0	B
4125b	0	0	1	1	0	1	0	0	0	DL
4126a	0	0	1	0	0	1	0	0	0	B
4127a	0	0	1	0	0	1	1	0	0	B
4127b	0	0	1	0	0	1	0	1	0	B
4132a	1	0	1	0	0	1	0	0	0	B
4134a	1	0	1	1	0	1	0	1	0	B
4134b	0	0	1	1	0	1	0	0	0	B
4136a	1	0	1	0	0	1	1	0	0	DL
4137a	1	0	1	0	0	1	0	0	0	B
4137b	1	0	1	1	0	1	0	0	0	B
4141a	1	0	1	1	0	1	1	0	0	B
4142a	0	0	1	0	0	1	0	0	0	B
4145a	0	0	1	0	0	1	0	1	0	B
4147a	0	0	1	0	0	1	1	0	0	DL
4147b	0	0	1	0	0	1	0	1	0	B
4148a	1	0	1	1	0	1	0	0	0	B
4148b	1	0	1	1	0	1	0	0	0	B
4149a	0	0	1	0	0	1	1	0	0	B
4152a	1	0	1	1	0	1	0	0	0	B
4154a	0	0	1	0	0	1	0	0	0	B
4154b	0	0	1	0	0	1	0	0	0	B
4162a	0	0	1	0	0	1	0	0	0	B
4163a	1	0	1	0	0	1	0	0	0	DL
4163b	1	0	1	0	0	1	0	0	0	DL
4165a	0	0	1	0	0	1	0	0	0	B
4165b	0	0	1	0	0	1	0	0	0	B
4168a	0	0	1	0	0	1	0	0	0	B
4173a	1	0	1	0	0	1	0	0	0	B
4173b	1	0	1	1	0	1	0	0	0	B
4174a	0	0	1	0	0	1	0	0	0	B
4174b	0	0	1	0	0	1	0	0	0	B
4176a	0	0	1	0	0	1	0	1	0	B
4178a	0	0	1	0	0	1	0	1	0	B
4179a	1	0	1	1	0	1	0	1	0	B
4179b	1	0	1	0	0	0	1	0	0	B
4181a	0	0	1	0	0	1	1	0	0	N
4183a	0	0	1	0	0	1	0	1	0	DL
4183b	1	0	1	0	0	1	0	0	0	B
4185a	0	0	1	0	0	1	0	0	0	B
4193a	0	0	1	1	0	1	0	0	0	B
