pair_ID	GoldLabel	complexCtxs	contraCost	VER	ANTIVER	AVER	EQUALS	SUPER	SUB	DIS	GKR4NLILabel
2867a	N	0	0	1	0	0	1	0	1	0	E
2868a	E	0	0	1	0	0	1	0	0	0	N
2870a	N	0	0	1	1	0	1	0	0	0	N
2874a	E	0	0	1	0	0	1	0	0	0	E
2874b	E	0	0	1	0	0	1	0	0	0	E
2875a	C	1	0	1	1	0	1	0	0	0	C
2875b	C	1	0	1	1	0	1	0	0	0	C
2879a	C	1	0	1	0	0	1	0	0	0	C
2879b	C	1	0	1	1	0	1	0	0	0	C
2881a	E	0	0	1	0	0	1	0	0	0	E
2883a	E	0	0	1	0	0	1	0	0	0	E
2883b	E	0	0	1	0	0	1	0	0	0	E
2890a	E	0	0	1	0	0	1	0	0	0	E
2890b	E	0	0	1	0	0	1	0	0	0	E
2891a	C	0	0	1	0	0	1	1	0	0	N
2891b	C	0	0	1	0	0	1	0	1	0	E
2894a	E	0	0	1	0	0	1	0	1	0	E
2896a	E	0	0	1	0	0	1	0	1	0	E
2899a	E	0	0	1	0	0	1	0	1	0	E
2900a	N	1	0	1	0	0	0	0	1	0	N
2903a	E	0	0	1	0	0	1	1	0	0	N
2903b	E	0	0	1	0	0	1	0	1	0	E
2905a	E	0	0	1	0	0	1	1	1	0	N
2907a	E	0	0	1	0	0	1	1	0	0	N
2907b	E	0	0	1	0	0	1	0	1	0	E
2908a	E	0	0	1	0	0	1	0	0	0	E
2908b	E	0	0	1	0	0	1	0	0	0	E
2909a	C	1	0	1	1	0	1	0	0	0	C
2909b	C	0	0	1	1	0	1	0	0	0	C
2910a	E	0	0	1	0	0	1	0	1	0	E
2913a	N	1	0	1	1	0	0	0	1	0	C
2915a	C	0	0	1	1	0	0	0	1	0	N
2916a	N	0	0	1	0	0	1	1	1	0	N
2917a	E	0	0	1	0	0	1	0	0	0	E
2917b	E	0	0	1	0	0	1	0	0	0	E
2918a	C	0	0	1	0	0	1	0	0	0	N
2919a	E	0	0	1	0	0	1	0	0	0	E
2920a	C	0	0	1	1	0	1	0	0	0	C
2920b	C	1	0	1	1	0	1	0	0	0	C
2924a	N	0	0	1	0	0	0	0	1	0	N
2926a	E	0	0	1	0	0	1	0	0	0	E
2926b	E	0	0	1	0	0	1	0	0	0	E
2930a	N	1	0	1	0	0	1	0	0	0	N
2933a	N	1	0	1	1	0	1	0	0	0	N
2935a	E	0	0	1	0	0	1	0	0	0	E
2935b	E	0	0	1	0	0	1	0	0	0	E
2937a	E	0	0	1	0	0	1	0	0	0	N
2937b	E	0	0	1	0	0	1	0	0	0	E
2938a	C	0	0	1	1	0	1	1	0	0	N
2938b	C	0	0	1	1	0	1	1	1	0	N
2939a	C	0	0	1	0	0	1	0	0	0	N
2941a	N	1	0	1	1	0	1	1	0	0	C
2941b	C	0	0	1	1	0	1	1	1	0	C
2943a	N	0	0	1	0	0	1	0	1	0	N
2945a	N	0	0	1	0	0	1	0	1	0	N
2951a	C	0	0	1	1	0	1	0	0	0	C
2952a	E	1	0	1	0	0	1	0	0	0	N
2955a	E	0	0	1	0	0	1	0	0	0	E
2955b	E	0	0	1	0	0	1	0	0	0	E
2957a	E	0	0	1	0	0	1	0	0	0	E
2958a	C	1	0	1	1	0	1	0	0	0	C
2958b	C	1	0	1	1	0	1	0	0	0	C
2959a	E	0	0	1	0	0	1	0	0	0	E
2960a	N	0	0	1	1	0	1	0	0	0	N
2960b	C	0	0	1	1	0	1	0	0	0	N
2961a	E	0	0	1	0	0	1	0	0	0	E
2971a	E	0	0	1	0	0	1	0	1	0	E
2971b	E	0	0	1	0	0	1	1	0	0	N
2976a	N	1	0	1	0	0	1	0	0	0	N
2977a	N	1	0	1	0	0	1	0	0	0	N
2980a	N	0	0	1	0	0	1	0	1	0	N
2981a	N	1	0	1	1	0	1	0	0	0	N
2983a	N	1	0	1	0	0	1	0	0	0	N
2984a	N	1	0	1	0	0	1	0	0	0	N
2988a	E	0	0	1	0	0	1	1	0	0	N
2989a	N	0	0	1	0	0	1	1	0	1	N
2992a	N	1	0	1	0	0	0	1	0	0	N
2994a	E	0	0	1	0	0	1	0	1	0	E
2997a	E	0	0	1	0	0	1	0	0	0	E
2997b	E	0	0	1	0	0	1	0	0	0	E
2998a	C	1	0	1	0	0	1	0	0	0	C
2998b	C	1	0	1	1	0	1	0	0	0	C
3005a	C	1	0	1	1	0	1	0	0	0	C
3005b	C	0	0	1	1	0	1	0	0	0	C
3007a	C	0	0	1	1	0	1	0	0	0	C
3007b	C	0	0	1	1	0	1	0	0	0	C
3010a	N	1	0	1	0	0	1	0	0	0	N
3014a	N	1	0	1	0	0	1	0	0	0	N
3015a	E	0	0	1	0	0	1	0	0	0	N
3015b	E	0	0	1	0	0	1	0	0	0	N
3016a	N	1	0	1	0	0	1	0	0	0	N
3018a	N	0	0	1	0	0	1	0	1	0	E
3018b	C	0	0	1	0	0	1	1	0	0	N
3019a	N	0	0	1	0	0	1	0	0	0	N
3022a	N	1	0	1	0	0	1	0	0	0	N
3024a	E	0	0	1	1	0	1	0	0	0	N
3038a	N	0	0	1	1	0	1	1	0	0	N
3039a	E	0	0	1	0	0	1	0	1	0	E
3042a	E	0	0	1	0	0	1	0	0	0	E
3043a	N	1	0	1	0	0	1	0	0	0	N
3043b	C	1	0	1	0	0	1	0	0	0	N
3046a	N	0	0	1	0	0	1	0	0	0	N
3047a	E	0	0	1	0	0	1	0	0	0	E
3049a	N	1	0	1	0	0	1	0	0	0	N
3050a	N	0	0	1	0	0	1	0	0	0	E
3054a	C	0	0	1	0	0	1	0	1	0	E
3054b	C	0	0	1	0	0	1	1	0	0	N
3059a	N	0	0	1	0	0	1	1	0	0	N
3059b	E	0	0	1	0	0	1	0	1	0	E
3065a	E	0	0	1	0	0	1	0	1	0	E
3068a	N	0	0	1	0	0	1	0	0	0	N
3071a	E	0	0	1	0	0	1	0	0	0	E
3071b	E	0	0	1	0	0	1	0	0	0	E
3072a	C	1	0	1	1	0	1	1	0	0	C
3072b	C	0	0	1	1	0	1	0	0	0	C
3073a	E	0	0	1	0	0	1	0	0	0	E
3073b	E	0	0	1	0	0	1	0	0	0	E
3079a	E	0	0	1	0	0	1	0	0	0	N
3079b	E	0	0	1	0	0	1	0	0	0	E
3081a	N	1	0	1	0	0	1	0	0	0	N
3085a	N	0	0	1	1	0	1	0	0	0	N
3091a	E	0	0	1	1	0	1	0	0	0	N
3092a	C	0	0	1	1	0	1	0	0	0	N
3092b	C	0	0	1	1	0	1	0	0	0	N
3094a	N	1	0	1	1	0	1	0	0	1	E
3097a	N	0	0	1	0	0	1	0	0	1	C
3102a	N	1	0	1	0	0	1	0	0	0	N
3110a	C	0	0	1	1	0	1	0	0	0	C
3110b	C	1	0	1	1	0	1	0	0	0	C
3111a	E	0	0	1	0	0	1	0	1	0	E
3114a	C	0	0	1	0	0	1	1	0	0	N
3114b	C	0	0	1	0	0	1	0	1	0	N
3121a	C	0	0	0	0	0	0	0	0	0	N
3121b	C	0	0	1	1	0	1	0	0	0	C
3126a	E	0	0	1	0	0	1	0	1	0	E
3129a	E	0	0	1	0	0	1	0	0	0	N
3129b	E	1	0	1	0	0	1	0	0	0	E
3130a	N	0	0	1	0	0	1	0	0	0	N
3132a	N	1	0	1	0	0	1	0	0	0	N
3134a	N	1	0	1	0	0	1	0	0	0	N
3150a	N	0	0	1	0	0	1	1	0	0	N
3153a	N	1	0	1	0	0	1	0	0	0	N
3156a	E	0	0	1	0	0	1	0	0	0	E
3156b	E	0	0	1	0	0	1	0	0	0	E
3157a	C	1	0	1	1	0	1	0	0	0	C
3157b	C	0	0	1	1	0	1	0	0	0	C
3158a	E	0	0	1	0	0	1	0	0	0	E
3158b	E	0	0	1	0	0	1	0	0	0	E
3161a	N	0	0	1	0	0	1	0	0	0	E
3162a	N	0	0	1	1	0	1	0	0	0	N
3164a	N	0	0	1	0	0	1	0	0	0	N
3165a	N	1	0	1	1	0	1	0	0	0	C
3165b	C	0	0	1	1	0	1	0	0	0	C
3166a	N	0	0	1	0	0	1	0	0	0	N
3170a	C	1	0	1	0	0	1	0	0	0	C
3170b	C	1	0	1	1	0	1	0	0	0	C
3182a	E	1	0	1	0	0	1	0	0	0	N
3187a	E	0	0	1	0	0	1	0	1	0	E
3188a	N	1	0	1	0	0	1	0	0	0	N
3192a	N	1	0	1	1	0	0	0	0	1	N
3200a	E	1	0	1	0	0	0	1	0	0	N
3201a	N	1	0	1	1	0	0	1	0	0	N
3201b	C	0	0	1	1	0	0	0	1	0	N
3202a	E	1	0	1	0	0	0	0	1	0	N
3203a	E	0	0	1	0	0	1	0	0	0	E
3203b	E	0	0	1	0	0	1	0	0	0	E
3208a	C	1	0	1	0	0	1	0	0	0	N
3208b	C	1	0	1	1	0	1	0	0	0	N
3213a	N	0	0	1	0	0	1	1	0	0	N
3214a	E	0	0	1	0	0	1	1	0	0	N
3214b	E	0	0	1	0	0	1	0	1	0	E
3217a	C	1	0	1	1	0	1	0	0	0	C
3217b	C	1	0	1	1	0	1	0	0	0	C
3218a	E	0	0	1	0	0	1	0	0	0	E
3221a	E	0	0	1	0	0	1	0	0	0	E
3223a	E	0	0	1	0	0	1	0	1	0	E
3223b	E	0	0	1	0	0	1	0	0	0	E
3224a	N	0	0	1	0	0	1	0	0	0	N
3227a	N	0	0	1	0	0	1	1	0	0	N
3228a	N	0	0	1	1	0	1	0	1	0	N
3232a	N	0	0	1	0	0	1	0	1	0	N
3242a	C	1	0	1	0	0	1	0	0	0	N
3243a	N	0	0	1	0	0	1	0	1	0	N
3248a	E	0	0	1	0	0	1	0	0	0	E
3248b	E	0	0	1	0	0	1	0	0	0	N
3252a	N	1	0	1	0	0	1	0	0	0	N
3253a	N	1	0	1	0	0	1	0	0	0	N
3254a	N	1	0	1	0	0	1	0	0	0	N
3255a	N	1	0	1	0	0	1	0	0	0	N
3256a	N	1	0	1	0	0	1	0	0	0	N
3257a	E	0	0	1	0	0	1	0	0	0	E
3257b	E	0	0	1	0	0	1	0	0	0	E
3260a	C	1	0	1	0	0	1	0	0	0	N
3261a	E	0	0	1	0	0	1	0	0	0	E
3261b	E	0	0	1	0	0	1	0	0	0	E
3264a	C	0	0	1	1	0	1	0	0	0	N
3264b	C	0	0	1	1	0	1	0	0	0	N
3272a	E	0	0	1	0	0	1	0	1	0	E
3273a	C	0	0	1	1	0	1	1	0	0	C
3273b	C	1	0	1	1	0	1	0	0	0	C
3277a	E	0	0	1	0	0	1	0	0	0	E
3277b	E	0	0	1	0	0	1	0	0	0	E
3278a	C	1	0	1	1	0	1	0	0	0	C
3278b	C	1	0	1	1	0	1	0	0	0	C
3280a	E	0	0	1	0	0	1	1	0	0	N
3281a	N	0	0	1	1	0	1	0	1	0	N
3283a	E	0	0	1	0	0	1	1	0	0	N
3285a	E	0	0	1	0	0	1	1	0	0	N
3286a	N	0	0	1	0	0	1	0	0	0	N
3287a	C	1	0	1	1	0	1	0	0	0	C
3287b	C	1	0	1	0	0	1	0	0	0	C
3288a	E	0	0	1	0	0	1	0	0	0	E
3288b	E	0	0	1	0	0	1	0	0	0	E
3294a	N	1	0	1	0	0	1	0	0	0	N
3298a	E	0	0	1	0	0	1	0	1	0	E
3299a	C	0	0	1	1	0	1	0	0	0	C
3299b	C	0	0	1	1	0	1	0	0	0	C
3303a	N	0	0	1	0	0	1	1	0	0	N
3304a	E	0	1	1	0	0	1	0	0	0	C
3311a	N	0	0	1	1	0	1	0	0	0	N
3313a	N	1	0	1	0	0	1	0	0	0	N
3314a	E	0	0	1	0	0	1	0	0	0	N
3316a	C	0	0	1	1	0	1	0	0	0	C
3316b	C	0	0	1	1	0	1	0	0	0	C
3319a	N	0	0	1	0	0	1	0	0	0	E
3319b	C	1	0	1	0	0	1	0	0	0	E
3321a	N	0	0	1	1	0	1	1	0	0	C
3324a	C	0	0	1	1	0	1	1	0	0	C
3324b	C	0	0	1	1	0	1	0	1	0	C
3325a	E	0	0	1	0	0	1	0	1	0	E
3327a	C	1	0	1	0	0	1	0	0	0	N
3329a	C	1	0	1	1	0	1	0	0	0	C
3329b	C	1	0	1	1	0	1	0	0	0	C
3330a	N	0	0	1	0	0	1	0	0	1	N
3332a	N	0	0	1	0	0	1	0	0	1	N
3336a	N	1	0	1	0	0	1	0	0	0	N
3340a	N	0	0	1	0	0	1	0	0	0	N
3344a	E	0	0	1	0	0	1	0	0	0	E
3345a	N	1	0	1	0	0	1	0	0	0	N
3346a	N	0	0	1	0	0	1	1	0	0	N
3347a	C	0	0	1	1	0	1	0	0	0	N
3347b	C	0	0	1	1	0	1	0	0	0	N
3349a	N	1	0	1	0	0	1	0	0	0	N
3351a	N	1	0	1	0	0	1	0	0	0	N
3353a	C	0	0	1	1	0	1	0	0	0	N
3353b	C	0	0	1	1	0	1	0	0	0	N
3359a	E	0	0	1	0	0	1	0	0	0	E
3359b	E	0	0	1	0	0	1	0	0	0	E
3366a	E	0	0	1	0	0	1	0	0	0	E
3366b	E	0	0	1	0	0	1	0	0	0	E
3367a	C	0	0	1	0	0	1	0	0	1	C
3367b	C	0	0	1	0	0	1	0	0	1	C
3368a	E	0	0	1	0	0	1	0	1	0	N
3369a	N	0	0	1	0	0	0	1	0	1	N
3370a	E	0	0	1	0	0	1	0	1	0	N
3371a	N	1	0	1	0	0	0	0	1	0	N
3372a	E	0	0	1	0	0	1	0	1	0	N
3374a	C	1	0	1	0	0	1	0	0	0	C
3374b	C	0	0	1	1	0	1	0	0	0	C
3375a	N	0	0	1	0	0	1	0	0	0	E
3376a	E	0	0	1	0	0	1	0	0	0	E
3378a	N	0	0	1	0	0	1	0	0	0	N
3382a	N	0	0	1	0	0	1	0	0	0	N
3385a	C	1	0	1	0	0	1	0	0	0	C
3385b	C	1	0	1	1	0	1	0	0	0	C
3386a	E	0	0	1	0	0	1	0	0	0	N
3386b	E	0	0	1	0	0	1	0	0	0	N
3389a	C	1	0	1	1	0	1	0	0	0	C
3389b	C	1	0	1	1	0	1	0	0	0	C
3395a	N	0	0	1	0	0	1	1	0	0	N
3395b	E	0	0	1	0	0	1	0	1	0	E
3396a	C	1	0	1	1	0	1	0	0	0	C
3396b	C	1	0	1	1	0	1	0	0	0	C
3397a	N	1	0	1	0	0	0	1	0	0	N
3400a	C	0	0	1	1	0	1	0	1	0	N
3400b	C	0	0	1	1	0	1	1	0	0	N
3405a	C	1	0	1	0	0	1	0	0	0	N
3405b	C	0	0	1	0	0	1	0	0	0	N
3407a	N	1	0	1	0	0	1	0	0	0	N
3411a	E	0	0	1	0	0	1	0	0	0	E
3411b	E	0	0	1	0	0	1	0	0	0	E
3412a	N	1	0	1	0	0	1	0	0	0	N
3414a	E	0	0	1	0	0	1	0	0	0	E
3416a	N	1	0	1	0	0	0	0	0	1	N
3418a	N	1	0	1	0	0	0	0	0	1	N
3422a	E	0	0	1	0	0	1	0	0	0	E
3422b	E	0	0	1	0	0	1	0	0	0	E
3424a	N	1	0	1	0	0	1	0	0	0	N
3426a	N	1	0	1	0	0	1	0	0	0	N
3426b	C	1	0	1	0	0	1	0	0	0	N
3427a	N	0	0	1	0	0	1	0	0	0	N
3428a	N	1	0	1	0	0	1	0	0	0	N
3429a	N	0	0	1	0	0	1	0	0	0	N
3432a	N	0	0	1	0	0	1	0	0	0	N
3436a	C	1	0	1	0	0	1	0	0	0	N
3440a	C	1	0	1	1	0	1	0	0	0	C
3440b	C	1	0	1	0	0	1	0	0	0	C
3443a	N	0	0	1	0	0	1	1	0	0	N
3444a	E	0	0	1	0	0	1	0	0	0	E
3444b	E	0	1	1	0	0	1	0	0	0	E
3448a	N	1	0	1	0	0	1	0	0	0	N
3451a	E	0	0	1	0	0	1	0	0	0	E
3451b	E	0	0	1	0	0	1	0	0	0	E
3452a	C	1	0	1	1	0	1	0	0	0	C
3452b	C	0	0	1	1	0	1	0	0	0	C
3453a	E	0	0	1	0	0	1	0	0	0	E
3453b	E	0	0	1	0	0	1	0	0	0	E
3454a	C	1	0	1	1	0	1	0	0	0	C
3454b	C	1	0	1	1	0	1	0	0	0	C
3462a	E	1	0	1	0	0	1	0	0	0	N
3471a	E	0	0	1	0	0	1	0	0	0	E
3471b	E	0	0	1	0	0	1	0	0	0	E
3472a	C	0	0	1	1	0	1	0	0	0	C
3472b	C	0	0	1	1	0	1	0	0	0	C
3479a	N	1	0	1	0	0	1	0	0	0	N
3480a	E	0	0	1	0	0	1	0	0	0	E
3480b	E	0	0	1	0	0	1	0	0	0	N
3484a	C	1	0	1	1	0	1	0	0	0	C
3484b	C	1	0	1	1	0	1	0	0	0	C
3486a	N	0	0	1	0	0	1	0	0	0	N
3487a	C	0	0	1	1	0	1	0	0	0	N
3488a	N	0	0	1	0	0	1	0	0	0	N
3491a	N	0	0	1	0	0	1	0	0	0	N
3492a	N	0	0	1	0	0	1	0	0	0	N
3500a	N	0	1	1	0	0	1	0	0	0	C
3504a	E	1	0	1	0	0	1	0	0	0	N
3504b	E	1	0	1	0	0	1	0	0	0	N
3507a	C	1	0	1	1	0	1	0	0	0	C
3507b	C	1	0	1	1	0	1	0	0	0	C
3508a	N	1	0	1	0	0	1	0	0	0	N
3508b	E	1	0	1	0	0	1	0	0	0	N
3510a	E	1	0	1	0	0	1	0	0	0	N
3511a	N	1	0	1	0	0	1	0	0	0	N
3512a	N	1	0	1	0	0	1	0	0	0	N
3512b	E	1	0	1	0	0	1	0	0	0	N
3514a	C	0	0	1	1	0	1	0	0	0	C
3514b	C	0	0	1	1	0	1	0	0	0	C
3516a	C	1	0	1	1	0	1	0	0	0	C
3516b	C	1	0	1	1	0	1	0	0	0	C
3517a	N	0	0	1	0	0	1	0	0	1	N
3528a	C	0	0	1	1	0	1	0	0	0	N
3529a	N	1	0	1	0	0	1	0	0	0	E
3530a	E	0	0	1	0	0	1	0	0	0	E
3533a	E	0	0	1	0	0	1	0	0	0	E
3533b	E	0	0	1	0	0	1	0	0	0	E
3534a	N	1	0	1	0	0	1	0	0	0	N
3537a	C	0	0	1	1	0	1	0	0	0	C
3537b	C	1	0	1	1	0	1	1	0	0	C
3538a	N	1	0	1	0	0	1	0	0	0	N
3539a	C	0	0	1	1	0	1	0	0	0	C
3541a	N	1	0	1	0	0	1	0	0	0	N
3543a	N	1	0	1	0	0	1	0	0	0	N
3544a	E	0	0	1	0	0	1	0	0	0	E
3544b	E	0	0	1	0	0	1	0	0	0	E
3548a	N	1	0	1	0	0	1	0	0	0	N
3549a	N	1	0	1	0	0	1	0	0	0	N
3552a	N	1	0	1	0	0	1	0	0	0	N
3554a	C	1	0	1	1	0	1	0	0	0	N
3554b	C	1	0	1	0	0	1	0	0	0	N
3556a	C	1	0	1	0	0	1	0	0	0	N
3556b	C	1	0	1	0	0	1	0	0	0	N
3561a	E	1	0	1	0	0	1	1	0	0	N
3565a	C	1	0	1	1	0	1	0	0	0	C
3565b	C	1	0	1	0	0	1	0	0	0	C
3566a	N	1	0	1	0	0	1	0	0	0	N
3567a	E	0	0	1	0	0	1	0	0	0	E
3567b	E	0	0	1	0	0	1	0	0	0	N
3568a	C	0	0	1	1	0	1	0	0	0	C
3568b	C	1	0	1	1	0	1	0	0	0	C
3569a	N	0	0	1	0	0	1	0	0	0	N
3569b	E	0	0	1	0	0	1	0	0	0	E
3571a	E	0	0	1	0	0	1	0	0	0	N
3571b	E	0	0	1	0	0	1	0	0	0	N
3572a	N	1	0	1	1	0	1	0	0	0	N
3572b	C	1	0	1	1	0	1	0	0	0	N
3574a	E	0	0	1	0	0	1	0	0	0	N
3576a	C	1	0	1	0	0	1	0	0	0	N
3577a	E	0	0	1	0	0	1	0	0	0	E
3579a	N	0	0	1	0	0	1	0	0	0	N
3579b	C	0	0	1	0	0	1	0	0	0	N
3580a	E	0	0	1	1	0	1	0	0	0	N
3582a	N	1	0	1	0	0	1	0	0	0	N
3584a	E	0	0	1	0	0	1	0	0	0	E
3584b	E	0	0	1	0	0	1	0	0	0	E
3589a	C	1	0	1	0	0	1	0	0	0	N
3592a	E	0	0	1	0	0	1	0	0	0	E
3592b	E	0	0	1	0	0	1	0	0	0	E
3602a	N	1	0	1	0	0	1	0	0	0	N
3602b	C	1	0	1	0	0	1	0	0	0	N
3603a	E	0	0	1	0	0	1	0	0	0	E
3607a	C	1	0	1	1	0	1	0	0	0	C
3607b	C	1	0	1	0	0	1	0	0	0	C
3611a	N	0	0	1	0	0	1	0	0	0	N
3614a	N	0	0	1	0	0	1	0	0	0	N
3623a	E	0	0	1	0	0	1	0	0	0	E
3624a	E	0	0	1	0	0	1	0	0	0	E
3627a	C	1	0	1	1	0	1	0	0	0	C
3627b	C	1	0	1	1	0	1	0	0	0	C
3629a	E	1	0	1	0	0	1	0	0	0	N
3630a	N	1	0	1	0	0	1	0	0	0	N
3630b	C	1	0	1	0	0	1	0	0	0	N
3633a	N	1	0	1	0	0	1	0	0	0	N
3633b	C	1	0	1	0	0	1	0	0	0	N
3635a	E	0	0	1	0	0	1	0	1	0	E
3638a	C	1	0	1	1	0	1	0	0	0	C
3638b	C	1	0	1	1	0	1	0	0	0	C
3639a	N	0	0	1	0	0	1	0	1	1	C
3640a	N	0	0	1	1	0	1	1	0	1	E
3643a	N	0	0	1	0	0	1	0	1	1	C
3647a	E	0	0	1	0	0	1	0	0	0	E
3647b	E	0	0	1	0	0	1	0	0	0	E
3649a	N	1	0	1	0	0	1	0	0	0	E
3650a	N	0	0	1	0	0	1	0	1	0	N
3651a	N	0	0	1	1	0	1	1	0	0	N
3653a	N	0	0	1	0	0	1	0	1	0	N
3658a	C	0	0	1	1	0	1	0	0	0	C
3658b	C	1	0	1	1	0	1	0	0	0	C
3666a	E	0	0	1	0	0	1	0	0	0	E
3668a	E	1	0	1	0	0	1	0	0	0	N
3669a	C	0	0	1	1	0	1	0	0	0	C
3669b	C	1	0	1	1	0	1	0	0	0	C
3672a	N	1	0	1	1	0	1	0	0	0	N
3673a	N	0	0	1	0	0	1	0	0	0	N
3682a	N	0	0	1	0	0	1	0	0	0	N
3684a	N	0	0	1	0	0	1	1	0	0	N
3685a	N	0	0	1	0	0	1	0	0	0	N
3686a	N	0	0	0	0	0	0	0	0	0	N
3687a	N	0	0	1	0	0	1	0	0	0	N
3689a	C	1	0	1	1	0	1	0	0	0	C
3689b	C	1	0	1	1	0	1	0	0	0	C
3690a	N	1	0	1	0	0	1	0	0	0	N
3690b	C	1	0	1	0	0	1	0	0	0	E
3691a	E	0	0	1	0	0	1	0	0	0	E
3692a	C	1	0	1	1	0	1	0	0	0	C
3692b	C	1	0	1	1	0	1	0	0	0	C
3693a	E	1	0	1	0	0	1	0	0	0	N
3694a	C	1	0	1	0	0	1	0	0	0	N
3694b	C	1	0	1	0	0	1	0	0	0	N
3695a	E	0	0	1	0	0	1	0	0	0	E
3695b	E	0	0	1	0	0	1	0	0	0	E
3696a	C	1	0	1	0	0	1	0	0	0	N
3696b	C	1	0	1	0	0	1	0	0	0	N
3697a	N	0	0	1	0	0	1	0	0	0	N
3699a	E	0	0	1	0	0	1	0	0	0	E
3699b	E	0	0	1	0	0	1	0	0	0	E
3701a	E	0	0	1	0	0	1	0	0	0	E
3701b	E	0	0	1	0	0	1	0	0	0	E
3702a	C	1	0	1	0	0	1	0	0	0	N
3702b	C	1	0	1	0	0	1	0	0	0	N
3703a	E	0	0	1	0	0	1	0	0	0	N
3705a	E	0	0	1	0	0	1	0	0	0	N
3707a	E	0	0	1	0	0	1	0	0	0	N
3710a	E	0	0	1	0	0	1	0	0	0	E
3710b	E	0	0	1	0	0	1	0	0	0	E
3719a	E	0	0	1	0	0	1	0	0	0	E
3719b	E	0	0	1	0	0	1	0	0	0	E
3720a	C	1	0	1	1	0	1	0	0	0	C
3720b	C	0	0	1	1	0	1	0	0	0	C
3725a	C	1	0	1	0	0	1	0	0	0	N
3725b	C	1	0	1	0	0	1	0	0	0	N
3727a	N	1	0	1	0	0	1	0	0	0	N
3728a	N	1	0	1	0	0	1	0	0	0	N
3736a	N	1	0	1	0	0	0	0	1	0	N
3737a	N	0	0	1	0	0	1	1	1	0	N
3739a	N	1	0	1	0	0	0	0	1	0	N
3740a	N	1	0	1	0	0	0	1	0	0	N
3742a	C	1	0	1	0	0	1	0	0	0	N
3742b	C	1	0	1	0	0	1	0	0	0	N
3743a	E	0	0	1	0	0	1	0	0	0	E
3743b	E	0	0	1	0	0	1	0	0	0	E
3746a	N	0	0	1	1	0	1	0	0	1	E
3748a	N	1	0	1	0	0	0	0	0	1	N
3750a	N	0	0	1	0	0	1	1	0	0	N
3750b	E	0	0	1	0	0	1	0	1	0	E
3751a	C	1	0	1	1	0	1	0	0	0	C
3751b	C	0	0	1	1	0	1	0	0	0	C
3752a	E	0	0	1	0	0	1	0	0	0	E
3752b	E	0	0	1	0	0	1	0	0	0	E
3753a	N	1	0	1	0	0	1	0	0	0	N
3755a	N	1	0	1	0	0	1	0	0	0	N
3756a	E	1	0	1	0	0	1	0	0	0	N
3758a	N	1	0	1	0	0	1	0	0	0	N
3758b	E	1	0	1	0	0	1	0	0	0	N
3761a	E	0	0	1	0	0	1	0	0	0	E
3761b	E	0	0	1	0	0	1	0	0	0	E
3762a	C	0	0	1	0	0	1	0	1	0	N
3765a	E	0	0	1	0	0	1	0	0	0	E
3766a	C	1	0	1	0	0	1	0	0	0	C
3766b	C	1	0	1	1	0	1	0	0	0	C
3770a	N	0	0	1	0	0	1	1	0	0	N
3770b	E	0	0	1	0	0	1	0	1	0	E
3774a	E	0	0	1	0	0	1	0	1	0	N
3774b	E	0	0	1	0	0	1	0	0	0	E
3776a	E	0	0	1	0	0	1	0	1	0	N
3776b	E	0	0	1	0	0	1	0	0	0	E
3777a	E	0	0	1	0	0	1	0	0	0	E
3777b	E	0	0	1	0	0	1	0	0	0	E
3779a	C	0	0	1	0	0	1	0	0	0	E
3780a	E	0	0	1	0	0	1	0	0	0	E
3781a	N	1	0	1	0	0	1	0	0	0	N
3783a	N	0	0	1	0	0	1	0	0	0	E
3784a	N	0	0	1	0	0	1	1	0	0	N
3785a	N	1	0	1	0	0	1	0	0	0	E
3788a	N	1	0	1	0	0	1	0	0	0	N
3789a	N	0	0	1	0	0	1	0	0	0	N
3795a	E	0	0	1	0	0	1	0	0	0	N
3797a	N	0	0	1	0	0	1	0	1	0	N
3799a	N	0	0	1	0	0	1	1	1	0	N
3800a	E	0	0	1	0	0	1	0	0	0	N
3801a	E	0	0	1	0	0	1	0	1	0	E
3801b	E	0	0	1	0	0	1	0	0	0	N
3803a	N	0	0	1	0	0	1	0	0	0	E
3804a	E	0	0	1	0	0	1	0	1	0	E
3805a	N	1	0	1	0	0	1	0	0	0	N
3807a	N	1	0	1	0	0	1	0	0	0	N
3809a	N	0	0	1	1	0	1	0	0	0	N
3814a	N	1	0	1	0	0	1	0	0	0	E
3820a	N	1	0	1	1	0	1	0	0	0	N
3820b	C	0	0	1	1	0	1	0	0	0	N
3821a	N	1	0	1	0	0	1	1	0	0	N
3823a	E	0	0	1	0	0	1	0	0	0	E
3825a	E	0	0	1	0	0	1	0	0	0	E
3825b	E	0	0	1	0	0	1	0	0	0	E
3826a	N	1	0	1	0	0	1	0	0	0	N
3827a	E	0	0	1	0	0	1	0	0	0	E
3827b	E	0	0	1	0	0	1	0	0	0	E
3828a	C	1	0	1	0	0	1	0	0	0	N
3831a	E	0	0	1	0	0	1	0	0	0	E
3831b	E	0	0	1	0	0	1	0	0	0	E
3834a	E	0	0	1	0	0	1	0	1	0	E
3836a	E	0	0	1	0	0	1	0	0	0	E
3836b	E	0	0	1	0	0	1	0	0	0	E
3838a	N	0	0	1	1	0	1	0	0	0	N
3839a	E	0	0	1	0	0	1	0	0	0	E
3840a	E	0	0	1	0	0	1	0	0	0	E
